118,64,65,1,1,64,1
119,64,67,1,1,64,1
120,64,239,1,1,64,1
121,64,241,1,1,64,1
122,65,64,1,1,65,1
123,65,66,1,1,65,1
124,66,57,1,1,66,1
125,66,65,1,1,66,1
126,66,190,1,1,66,1
127,68,40,1,1,68,1
128,68,73,1,1,68,1
129,68,173,1,1,68,1
130,68,174,1,1,68,1
131,69,65,1,1,69,1
132,70,81,1,1,70,1
133,71,70,1,1,71,1
134,71,72,1,1,71,1
135,71,83,1,1,71,1
136,71,234,1,1,71,1
137,72,18,1,1,72,1
138,72,71,1,1,72,1
139,72,78,1,1,72,1
140,75,15,1,1,75,1
141,75,31,1,1,75,1
142,76,78,1,1,76,1
143,77,75,1,1,77,1
144,78,72,1,1,78,1
145,78,76,1,1,78,1
146,78,79,1,1,78,1
147,79,76,1,1,79,1
148,79,78,1,1,79,1
149,79,82,1,1,79,1
150,79,83,1,1,79,1
151,79,84,1,1,79,1
152,80,83,1,1,80,1
153,81,70,1,1,81,1
154,81,89,1,1,81,1
155,81,90,1,1,81,1
156,82,79,1,1,82,1
157,82,83,1,1,82,1
158,83,71,1,1,83,1
159,83,79,1,1,83,1
160,83,80,1,1,83,1
161,83,82,1,1,83,1
162,83,85,1,1,83,1
163,84,77,1,1,84,1
164,84,86,1,1,84,1
165,85,88,1,1,85,1
166,85,233,1,1,85,1
167,86,77,1,1,86,1
168,86,84,1,1,86,1
169,86,87,1,1,86,1
170,86,90,1,1,86,1
171,87,42,1,1,87,1
172,87,86,1,1,87,1
173,88,81,1,1,88,1
174,88,85,1,1,88,1
175,88,235,1,1,88,1
176,92,89,1,1,92,1
177,93,89,1,1,93,1
178,93,91,1,1,93,1
179,93,186,1,1,93,1
180,94,101,1,1,94,1
181,96,97,1,1,96,1
182,96,138,1,1,96,1
183,97,245,1,1,97,1
184,98,97,1,1,98,1
185,98,99,1,1,98,1
186,98,100,1,1,98,1
187,98,243,1,1,98,1
188,99,95,1,1,99,1
189,99,98,1,1,99,1
190,99,244,1,1,99,1
191,99,245,1,1,99,1
192,100,98,1,1,100,1
193,101,94,1,1,101,1
194,101,102,1,1,101,1
195,101,104,1,1,101,1
196,101,136,1,1,101,1
197,102,101,1,1,102,1
198,102,103,1,1,102,1
199,102,104,1,1,102,1
200,103,95,1,1,103,1
201,104,102,1,1,104,1
202,104,105,1,1,104,1
203,105,137,1,1,105,1
204,106,105,1,1,106,1
205,109,107,1,1,109,1
206,109,108,1,1,109,1
207,109,110,1,1,109,1
208,109,111,1,1,109,1
209,109,129,1,1,109,1
210,109,130,1,1,109,1
211,109,146,1,1,109,1
212,109,147,1,1,109,1
213,109,263,1,1,109,1
214,111,105,1,1,111,1
215,111,109,1,1,111,1
216,111,149,1,1,111,1
217,112,107,1,1,112,1
218,112,108,1,1,112,1
219,112,116,1,1,112,1
220,112,147,1,1,112,1
221,112,148,1,1,112,1
222,112,150,1,1,112,1
223,113,106,1,1,113,1
224,113,114,1,1,113,1
225,113,163,1,1,113,1
226,115,114,1,1,115,1
227,116,112,1,1,116,1
228,116,115,1,1,116,1
229,116,119,1,1,116,1
230,116,142,1,1,116,1
231,116,160,1,1,116,1
232,116,165,1,1,116,1
233,116,167,1,1,116,1
234,118,151,1,1,118,1
235,119,116,1,1,119,1
236,119,120,1,1,119,1
237,119,121,1,1,119,1
238,119,124,1,1,119,1
239,119,125,1,1,119,1
240,119,126,1,1,119,1
241,119,161,1,1,119,1
242,120,119,1,1,120,1
243,120,125,1,1,120,1
244,121,122,1,1,121,1
245,121,154,1,1,121,1
246,122,121,1,1,122,1
247,122,123,1,1,122,1
248,122,124,1,1,122,1
249,122,127,1,1,122,1
250,122,128,1,1,122,1
251,124,125,1,1,124,1
252,124,128,1,1,124,1
253,127,122,1,1,127,1
254,131,132,1,1,131,1
255,132,131,1,1,132,1
256,132,140,1,1,132,1
257,132,162,1,1,132,1
258,133,135,1,1,133,1
259,133,162,1,1,133,1
260,135,133,1,1,135,1
261,135,134,1,1,135,1
262,136,101,1,1,136,1
263,138,137,1,1,138,1
264,139,103,1,1,139,1
265,139,137,1,1,139,1
266,140,134,1,1,140,1
267,141,143,1,1,141,1
268,141,144,1,1,141,1
269,142,143,1,1,142,1
270,143,142,1,1,143,1
271,144,141,1,1,144,1
272,145,265,1,1,145,1
273,147,106,1,1,147,1
274,148,146,1,1,148,1
275,149,111,1,1,149,1
276,150,112,1,1,150,1
277,151,118,1,1,151,1
278,151,153,1,1,151,1
279,152,151,1,1,152,1
280,152,153,1,1,152,1
281,152,154,1,1,152,1
282,152,155,1,1,152,1
283,153,151,1,1,153,1
284,154,121,1,1,154,1
285,154,152,1,1,154,1
286,154,155,1,1,154,1
287,154,158,1,1,154,1
288,157,127,1,1,157,1
289,157,156,1,1,157,1
290,157,158,1,1,157,1
291,157,159,1,1,157,1
292,158,127,1,1,158,1
293,158,154,1,1,158,1
294,159,124,1,1,159,1
295,160,166,1,1,160,1
296,162,132,1,1,162,1
297,164,163,1,1,164,1
298,165,116,1,1,165,1
299,166,160,1,1,166,1
300,167,116,1,1,167,1
301,167,117,1,1,167,1
302,167,165,1,1,167,1
303,167,166,1,1,167,1
304,168,189,1,1,168,1
305,170,171,1,1,170,1
306,170,204,1,1,170,1
307,172,187,1,1,172,1
308,173,242,1,1,173,1
309,174,198,1,1,174,1
310,175,172,1,1,175,1
311,175,189,1,1,175,1
312,176,175,1,1,176,1
313,176,177,1,1,176,1
314,177,176,1,1,177,1
315,177,182,1,1,177,1
316,178,179,1,1,178,1
317,178,189,1,1,178,1
318,179,178,1,1,179,1
319,180,57,1,1,180,1
320,180,183,1,1,180,1
321,181,177,1,1,181,1
322,182,177,1,1,182,1
323,182,190,1,1,182,1
324,183,180,1,1,183,1
325,183,184,1,1,183,1
326,183,246,1,1,183,1
327,184,183,1,1,184,1
328,185,184,1,1,185,1
329,185,186,1,1,185,1
330,186,185,1,1,186,1
331,187,168,1,1,187,1
332,187,172,1,1,187,1
333,187,185,1,1,187,1
334,188,168,1,1,188,1
335,188,177,1,1,188,1
336,189,168,1,1,189,1
337,189,175,1,1,189,1
338,189,177,1,1,189,1
339,189,178,1,1,189,1
340,189,179,1,1,189,1
341,190,57,1,1,190,1
342,190,66,1,1,190,1
343,190,67,1,1,190,1
344,190,176,1,1,190,1
345,190,177,1,1,190,1
346,190,181,1,1,190,1
347,190,182,1,1,190,1
348,190,191,1,1,190,1
349,193,192,1,1,193,1
350,193,194,1,1,193,1
351,193,221,1,1,193,1
352,194,191,1,1,194,1
353,194,193,1,1,194,1
354,194,195,1,1,194,1
355,195,196,1,1,195,1
356,196,195,1,1,196,1
357,196,197,1,1,196,1
358,196,198,1,1,196,1
359,196,199,1,1,196,1
360,197,199,1,1,197,1
361,198,196,1,1,198,1
362,198,216,1,1,198,1
363,199,197,1,1,199,1
364,202,200,1,1,202,1
365,202,203,1,1,202,1
366,203,202,1,1,203,1
367,203,204,1,1,203,1
368,204,203,1,1,204,1
369,205,210,1,1,205,1
370,206,210,1,1,206,1
371,208,169,1,1,208,1
372,209,208,1,1,209,1
373,210,169,1,1,210,1
374,210,205,1,1,210,1
375,210,206,1,1,210,1
376,210,207,1,1,210,1
377,210,211,1,1,210,1
378,210,216,1,1,210,1
379,212,211,1,1,212,1
380,213,207,1,1,213,1
381,213,214,1,1,213,1
382,213,216,1,1,213,1
383,214,213,1,1,214,1
384,215,213,1,1,215,1
385,216,198,1,1,216,1
386,216,201,1,1,216,1
387,216,210,1,1,216,1
388,216,213,1,1,216,1
389,216,220,1,1,216,1
390,217,199,1,1,217,1
391,217,214,1,1,217,1
392,217,218,1,1,217,1
393,220,216,1,1,220,1
394,222,223,1,1,222,1
395,223,222,1,1,223,1
396,223,225,1,1,223,1
397,224,221,1,1,224,1
398,224,222,1,1,224,1
399,224,226,1,1,224,1
400,225,223,1,1,225,1
401,225,224,1,1,225,1
402,225,226,1,1,225,1
403,227,179,1,1,227,1
404,227,226,1,1,227,1
405,228,227,1,1,228,1
406,228,229,1,1,228,1
407,229,228,1,1,229,1
408,230,219,1,1,230,1
409,233,85,1,1,233,1
410,236,55,1,1,236,1
411,237,58,1,1,237,1
412,238,60,1,1,238,1
413,240,62,1,1,240,1
414,241,64,1,1,241,1
415,242,173,1,1,242,1
416,243,98,1,1,243,1
417,245,99,1,1,245,1
418,247,1,1,1,247,1
419,248,2,1,1,248,1
420,249,3,1,1,249,1
421,251,12,1,1,251,1
422,252,17,1,1,252,1
423,253,22,1,1,253,1
424,254,23,1,1,254,1
425,258,48,1,1,258,1
426,260,53,1,1,260,1
427,261,54,1,1,261,1
428,262,59,1,1,262,1
429,263,109,1,1,263,1
430,264,118,1,1,264,1
431,265,145,1,1,265,1
432,266,31,1,1,266,1
433,266,273,1,1,266,1
434,268,271,1,1,268,1
435,268,272,1,1,268,1
436,268,280,1,1,268,1
437,268,281,1,1,268,1
438,268,282,1,1,268,1
439,268,283,1,1,268,1
440,268,284,1,1,268,1
441,268,285,1,1,268,1
442,268,286,1,1,268,1
443,268,287,1,1,268,1
444,268,291,1,1,268,1
445,269,288,1,1,269,1
446,269,289,1,1,269,1
447,269,290,1,1,269,1
448,269,291,1,1,269,1
449,270,266,1,1,270,1
450,270,292,1,1,270,1
451,270,293,1,1,270,1
452,270,294,1,1,270,1
453,270,295,1,1,270,1
454,270,296,1,1,270,1
455,271,266,1,1,271,1
456,271,272,1,1,271,1
457,272,268,1,1,272,1
458,272,271,1,1,272,1
459,272,297,1,1,272,1
460,272,298,1,1,272,1
461,273,266,1,1,273,1
462,273,267,1,1,273,1
463,274,267,1,1,274,1
464,274,275,1,1,274,1
465,275,274,1,1,275,1
466,276,274,1,1,276,1
467,276,278,1,1,276,1
468,276,279,1,1,276,1
469,277,267,1,1,277,1
470,288,269,1,1,288,1
471,293,270,1,1,293,1
472,294,270,1,1,294,1
473,299,273,1,1,299,1
474,300,294,1,1,300,1
475,1,1,1,2,1,1
476,2,2,1,2,2,1
477,3,3,1,2,3,1
478,7,7,1,2,7,1
479,10,10,1,2,10,1
480,11,11,1,2,11,1
481,13,13,1,2,13,1
482,15,15,1,2,15,1
483,17,17,1,2,17,1
484,19,19,1,2,19,1
485,21,21,1,2,21,1
486,22,22,1,2,22,1
487,23,23,1,2,23,1
488,25,25,1,2,25,1
489,27,27,1,2,27,1
490,30,30,1,2,30,1
491,32,32,1,2,32,1
492,33,33,1,2,33,1
493,36,36,1,2,36,1
494,37,37,1,2,37,1
495,38,38,1,2,38,1
496,39,39,1,2,39,1
497,41,41,1,2,41,1
498,42,42,1,2,42,1
499,43,43,1,2,43,1
500,44,44,1,2,44,1
501,47,47,1,2,47,1
502,48,48,1,2,48,1
503,49,49,1,2,49,1
504,53,53,1,2,53,1
505,54,54,1,2,54,1
506,58,58,1,2,58,1
507,62,62,1,2,62,1
508,64,64,1,2,64,1
509,67,67,1,2,67,1
510,68,68,1,2,68,1
511,69,69,1,2,69,1
512,71,71,1,2,71,1
513,79,79,1,2,79,1
514,81,81,1,2,81,1
515,83,83,1,2,83,1
516,86,86,1,2,86,1
517,88,88,1,2,88,1
518,89,89,1,2,89,1
519,91,91,1,2,91,1
520,93,93,1,2,93,1
521,96,96,1,2,96,1
522,98,98,1,2,98,1
523,99,99,1,2,99,1
524,101,101,1,2,101,1
525,102,102,1,2,102,1
526,104,104,1,2,104,1
527,105,105,1,2,105,1
528,109,109,1,2,109,1
529,111,111,1,2,111,1
530,112,112,1,2,112,1
531,113,113,1,2,113,1
532,114,114,1,2,114,1
533,116,116,1,2,116,1
534,117,117,1,2,117,1
535,119,119,1,2,119,1
536,122,122,1,2,122,1
537,124,124,1,2,124,1
538,126,126,1,2,126,1
539,131,131,1,2,131,1
540,132,132,1,2,132,1
541,133,133,1,2,133,1
542,135,135,1,2,135,1
543,136,136,1,2,136,1
544,139,139,1,2,139,1
545,140,140,1,2,140,1
546,141,141,1,2,141,1
547,145,145,1,2,145,1
548,148,148,1,2,148,1
549,150,150,1,2,150,1
550,151,151,1,2,151,1
551,152,152,1,2,152,1
552,154,154,1,2,154,1
553,155,155,1,2,155,1
554,156,156,1,2,156,1
555,157,157,1,2,157,1
556,159,159,1,2,159,1
557,160,160,1,2,160,1
558,164,164,1,2,164,1
559,165,165,1,2,165,1
560,166,166,1,2,166,1
561,167,167,1,2,167,1
562,169,169,1,2,169,1
563,170,170,1,2,170,1
564,171,171,1,2,171,1
565,177,177,1,2,177,1
566,182,182,1,2,182,1
567,183,183,1,2,183,1
568,185,185,1,2,185,1
569,186,186,1,2,186,1
570,187,187,1,2,187,1
571,188,188,1,2,188,1
572,189,189,1,2,189,1
573,190,190,1,2,190,1
574,191,191,1,2,191,1
575,193,193,1,2,193,1
576,196,196,1,2,196,1
577,199,199,1,2,199,1
578,202,202,1,2,202,1
579,205,205,1,2,205,1
580,207,207,1,2,207,1
581,209,209,1,2,209,1
582,210,210,1,2,210,1
583,212,212,1,2,212,1
584,215,215,1,2,215,1
585,216,216,1,2,216,1
586,217,217,1,2,217,1
587,223,223,1,2,223,1
588,225,225,1,2,225,1
589,228,228,1,2,228,1
590,229,229,1,2,229,1
591,230,230,1,2,230,1
592,232,232,1,2,232,1
593,233,233,1,2,233,1
594,236,236,1,2,236,1
595,237,237,1,2,237,1
596,238,238,1,2,238,1
597,240,240,1,2,240,1
598,242,242,1,2,242,1
599,244,244,1,2,244,1
600,247,247,1,2,247,1
601,249,249,1,2,249,1
602,251,251,1,2,251,1
603,252,252,1,2,252,1
604,253,253,1,2,253,1
605,258,258,1,2,258,1
606,262,262,1,2,262,1
607,264,264,1,2,264,1
608,265,265,1,2,265,1
609,267,267,1,2,267,1
610,268,268,1,2,268,1
611,269,269,1,2,269,1
612,270,270,1,2,270,1
613,272,272,1,2,272,1
614,273,273,1,2,273,1
615,275,275,1,2,275,1
616,276,276,1,2,276,1
617,277,277,1,2,277,1
618,279,279,1,2,279,1
619,285,285,1,2,285,1
620,287,287,1,2,287,1
621,292,292,1,2,292,1
622,293,293,1,2,293,1
623,299,299,1,2,299,1
624,300,300,1,2,300,1
